Cust ID,State,VMail Plan,International Plan,Day_Minutes,Day_Calls,Day_Charge,Evening_Minutes,Evening_Calls,Evening_Charge,Night_Minutes,Night_Calls,Night_Charge,International_Minutes,International_Calls,International_Charge,Customer_Service_Calls,VMail_Messages,Churn
2539,WV,1,1,208.21,22,12.4926,166.47,19,4.9941,106.66,17,2.1332,316.04,29,94.812,15,21,0
2540,VT,1,1,489.48,48,29.3688,404.68,42,12.1404,381.92,34,7.6384,334.44,37,100.332,27,58,0
2541,IN,1,1,68.11,7,4.0866,43.23,5,1.2969,46.92,7,0.9384,32.02,4,9.606,5,7,0
2542,OR,1,1,165.73,16,9.9438,237.51,25,7.1253,287.23,23,5.7446,246.89,27,74.067,24,31,0
2543,HI,1,1,209.48,22,12.5688,213.35,19,6.4005,174.66,26,3.4932,185.05,16,55.515,7,28,0
2544,KY,1,1,159.92,17,9.5952,72.27,8,2.1681,113.2,14,2.264,156.87,16,47.061,6,15,0
2545,MI,1,1,282.59,33,16.9554,288.87,29,8.6661,301.64,31,6.0328,240.43,29,72.129,13,31,1
2546,SD,1,1,49.12,6,2.9472,109.8,12,3.294,60.22,8,1.2044,117.83,10,35.349,9,13,0
2547,IN,0,1,163.48,19,9.8088,128.76,12,3.8628,18.93,3,0.3786,81.35,9,24.405,9,14,1
2548,OH,1,0,138.91,11,8.3346,213.11,22,6.3933,207.29,21,4.1458,289.4,25,86.82,12,23,0
2549,AZ,1,1,188.69,22,11.3214,64.41,10,1.9323,85.67,11,1.7134,112.4,12,33.72,7,7,0
2550,OK,1,0,234.81,20,14.0886,224.74,24,6.7422,155.98,21,3.1196,211.26,18,63.378,17,21,1
2551,NE,1,1,239.15,24,14.349,232.25,24,6.9675,236.97,26,4.7394,245.35,25,73.605,18,42,0
2552,WA,0,1,248.52,30,14.9112,392.44,41,11.7732,295.16,33,5.9032,306.97,31,92.091,15,40,0
2553,GA,1,1,18.95,3,1.137,1.42,1,0.0426,27.39,2,0.5478,97.49,8,29.247,1,2,0
2554,SD,1,1,84.14,9,5.0484,89.68,11,2.6904,142.06,12,2.8412,63.97,6,19.191,5,15,0
2555,VA,1,1,62.6,5,3.756,46.88,6,1.4064,30.7,5,0.614,27.1,3,8.13,3,9,0
2556,NJ,1,1,172.06,15,10.3236,127.04,12,3.8112,102.07,12,2.0414,153.41,13,46.023,12,16,0
2557,SC,1,1,98,9,5.88,101.63,10,3.0489,168.53,15,3.3706,100.35,13,30.105,5,12,1
2558,NY,1,1,133.09,10,7.9854,140.1,14,4.203,99,13,1.98,95.85,7,28.755,5,10,0
2559,OR,1,1,198.63,19,11.9178,146.54,13,4.3962,234.88,28,4.6976,207.01,19,62.103,15,22,0
2560,ME,1,0,419.2,47,25.152,477.58,44,14.3274,421.19,47,8.4238,400.37,44,120.111,23,48,0
2561,IN,1,1,34.42,4,2.0652,44.07,7,1.3221,38.98,5,0.7796,43.15,4,12.945,2,4,0
2562,GA,0,1,262,32,15.72,341.57,28,10.2471,187.61,19,3.7522,288.72,26,86.616,17,38,0
2563,NV,1,1,186.54,21,11.1924,126.33,17,3.7899,233.22,24,4.6644,104.23,18,31.269,15,27,0
2564,IN,1,1,121.41,11,7.2846,42.41,4,1.2723,102.73,11,2.0546,117.94,15,35.382,5,10,0
2565,OK,1,1,215.4,27,12.924,102.76,13,3.0828,139.72,19,2.7944,259.04,27,77.712,17,24,0
2566,AR,1,1,451.65,43,27.099,415.62,45,12.4686,438.67,48,8.7734,384.79,38,115.437,16,49,0
2567,MI,1,1,223.92,22,13.4352,145.11,16,4.3533,220.63,20,4.4126,146.07,18,43.821,15,17,1
2568,NV,1,1,187.21,19,11.2326,212.5,23,6.375,179.33,24,3.5866,302.87,32,90.861,10,28,0
2569,ME,1,1,186.21,21,11.1726,200.09,18,6.0027,303.96,28,6.0792,245.64,28,73.692,12,31,0
2570,MN,1,1,296.63,33,17.7978,371.78,42,11.1534,486.38,48,9.7276,471.08,48,141.324,31,41,0
2571,MN,0,0,,,,,,,,,,,,,,,0
2572,NJ,1,1,59.84,5,3.5904,92.26,8,2.7678,40.55,3,0.811,28.04,4,8.412,5,2,0
2573,MS,1,1,359.88,40,21.5928,307.29,34,9.2187,323.62,31,6.4724,309.5,31,92.85,19,40,0
2574,TN,1,0,51.6,4,3.096,64.69,6,1.9407,108.82,10,2.1764,81.62,8,24.486,6,5,0
2575,WI,0,1,65.75,7,3.945,57.96,8,1.7388,59.87,5,1.1974,130.75,11,39.225,5,16,0
2576,CT,1,1,108.08,13,6.4848,88.66,9,2.6598,32.67,2,0.6534,119.18,12,35.754,12,12,0
2577,WV,1,1,121.48,16,7.2888,136.74,18,4.1022,194.04,20,3.8808,113.49,11,34.047,10,16,0
2578,AZ,1,1,97.92,7,5.8752,40.76,4,1.2228,73.79,7,1.4758,15.59,2,4.677,5,6,0
2579,CO,1,1,254.98,23,15.2988,333.61,35,10.0083,224.01,27,4.4802,280.78,30,84.234,13,31,0
2580,NH,1,1,318.6,30,19.116,181.25,23,5.4375,150.39,16,3.0078,255.03,27,76.509,10,22,0
2581,TX,1,1,224.23,23,13.4538,258.6,26,7.758,152.37,15,3.0474,286.03,27,85.809,18,38,0
2582,MI,1,1,73.04,11,4.3824,132.79,14,3.9837,78.25,7,1.565,29.98,6,8.994,5,12,0
2583,NJ,1,1,360.81,32,21.6486,406.32,37,12.1896,319.82,34,6.3964,313.88,32,94.164,13,37,0
2584,UT,1,1,252.27,26,15.1362,163.13,20,4.8939,253.62,26,5.0724,148.14,19,44.442,15,26,0
2585,AK,1,1,458.91,47,27.5346,190.27,20,5.7081,292.57,29,5.8514,460.89,44,138.267,28,39,1
2586,IA,1,0,148.49,12,8.9094,100.1,11,3.003,130.65,15,2.613,60.14,6,18.042,10,19,0
2587,NE,1,1,162.34,18,9.7404,205.73,23,6.1719,191.86,19,3.8372,198.51,21,59.553,13,25,1
2588,NM,1,1,93.28,11,5.5968,106.54,10,3.1962,118.5,16,2.37,78.44,10,23.532,11,20,0
2589,OH,1,1,372.06,36,22.3236,302.09,30,9.0627,347.65,38,6.953,300.98,34,90.294,14,37,0
2590,OH,1,1,,,,,,,,,,,,,,,0
2591,KY,0,1,338.61,42,20.3166,387.76,41,11.6328,437.26,48,8.7452,480.31,52,144.093,35,59,1
2592,DC,1,0,199.54,26,11.9724,240.19,26,7.2057,180.48,19,3.6096,211.89,25,63.567,10,29,0
2593,UT,1,1,229.26,23,13.7556,228.74,28,6.8622,108.04,16,2.1608,190.93,21,57.279,11,22,0
2594,MD,0,1,98.75,11,5.925,111.76,10,3.3528,94.55,13,1.891,76.38,11,22.914,8,14,0
2595,LA,1,1,43.74,4,2.6244,31.69,2,0.9507,51.35,5,1.027,16.88,2,5.064,2,4,0
2596,RI,1,1,399.14,55,23.9484,414.28,51,12.4284,369.02,39,7.3804,444.23,47,133.269,38,62,0
2597,DE,1,1,225.83,23,13.5498,177.74,17,5.3322,225.81,24,4.5162,237.73,20,71.319,7,29,1
2598,KY,0,1,36.46,4,2.1876,47.6,6,1.428,151.79,14,3.0358,25.48,3,7.644,5,3,0
2599,MD,1,1,9.77,2,0.5862,18.83,3,0.5649,64.97,6,1.2994,16.34,2,4.902,1,4,0
2600,AZ,1,1,151.06,18,9.0636,88.06,12,2.6418,120.54,13,2.4108,113.1,13,33.93,6,14,0
2601,VT,0,1,351.81,38,21.1086,281.11,33,8.4333,295.45,28,5.909,408.82,38,122.646,21,45,0
2602,ME,1,1,123.12,11,7.3872,158.49,16,4.7547,185.54,20,3.7108,157.33,14,47.199,9,17,0
2603,DE,1,1,58.29,8,3.4974,82.22,10,2.4666,207.89,18,4.1578,148.7,12,44.61,8,17,0
2604,ME,1,0,,,,,,,,,,,,,,,0
2605,MN,1,1,,,,,,,,,,,,,,,1
2606,NM,1,1,181.66,16,10.8996,178.08,16,5.3424,139.36,12,2.7872,198.76,24,59.628,14,22,0
2607,RI,0,1,33.09,3,1.9854,10.4,2,0.312,38.91,4,0.7782,51.05,7,15.315,2,5,0
2608,MD,1,1,120.35,11,7.221,10.05,1,0.3015,75.17,8,1.5034,89.1,11,26.73,2,6,1
2609,WY,1,1,35.78,5,2.1468,86.8,13,2.604,93.95,12,1.879,116.78,10,35.034,6,11,0
2610,MT,0,1,183.96,18,11.0376,143.86,13,4.3158,162.91,17,3.2582,124.86,11,37.458,6,6,0
2611,AL,1,1,129.56,14,7.7736,126.97,12,3.8091,108.73,11,2.1746,93.82,8,28.146,10,18,0
2612,WY,1,1,275.33,28,16.5198,328.04,31,9.8412,300.73,30,6.0146,232.95,29,69.885,22,33,0
2613,KY,1,1,305.88,31,18.3528,241.18,33,7.2354,399.65,35,7.993,204.33,25,61.299,24,29,0
2614,HI,1,1,4.6,1,0.276,52.75,7,1.5825,85.14,7,1.7028,65.27,7,19.581,2,7,0
2615,IA,1,1,84.38,7,5.0628,68.06,9,2.0418,72.38,6,1.4476,35.17,7,10.551,2,13,1
2616,WA,0,1,209.08,25,12.5448,389.18,37,11.6754,253.61,29,5.0722,284.41,28,85.323,14,33,0
2617,MI,1,0,,,,,,,,,,,,,,,0
2618,MS,1,0,79.1,8,4.746,34.6,5,1.038,100.47,12,2.0094,78.7,8,23.61,5,11,0
2619,CO,1,1,276.88,29,16.6128,145.23,16,4.3569,178.74,20,3.5748,130.15,18,39.045,14,24,0
2620,SD,1,1,189.12,24,11.3472,336.11,36,10.0833,271.2,29,5.424,324.51,32,97.353,21,26,0
2621,ID,1,1,65.8,5,3.948,103.12,14,3.0936,131.25,10,2.625,58.48,8,17.544,11,7,0
2622,LA,1,1,177.13,17,10.6278,90.89,9,2.7267,124.1,13,2.482,81.99,6,24.597,6,5,0
2623,KS,1,1,111.53,13,6.6918,82.82,11,2.4846,119.64,11,2.3928,95.14,10,28.542,9,16,0
2624,NH,1,1,228.96,23,13.7376,205.04,27,6.1512,192.76,16,3.8552,211.05,21,63.315,11,32,0
2625,WI,1,1,92.65,12,5.559,124.15,15,3.7245,234.45,25,4.689,142.08,14,42.624,16,29,0
2626,MS,1,1,96.1,11,5.766,83.3,8,2.499,136.64,15,2.7328,86.72,9,26.016,6,6,0
2627,AL,1,1,110.02,9,6.6012,174.58,17,5.2374,91.42,10,1.8284,146.31,17,43.893,4,13,0
2628,CT,1,1,,,,,,,,,,,,,,,0
2629,NV,1,1,317.99,34,19.0794,202.83,21,6.0849,283.51,33,5.6702,395.1,41,118.53,21,36,0
2630,WY,1,0,246.26,23,14.7756,253.49,29,7.6047,228.07,29,4.5614,252.93,30,75.879,14,33,0
2631,DC,1,1,,,,,,,,,,,,,,,0
2632,FL,1,1,,,,,,,,,,,,,,,0
2633,MO,1,1,190.88,17,11.4528,192.81,17,5.7843,115.13,14,2.3026,145.13,15,43.539,9,14,1
2634,IN,1,0,148.69,14,8.9214,162.78,14,4.8834,156.06,17,3.1212,154.74,13,46.422,14,26,0
2635,WA,1,1,164.75,24,9.885,165.86,15,4.9758,213.22,24,4.2644,240.53,23,72.159,5,25,0
2636,AL,1,1,166.12,20,9.9672,195.22,22,5.8566,180.79,22,3.6158,141.89,17,42.567,11,30,0
2637,WI,1,1,639.89,70,38.3934,730.67,84,21.9201,629.93,64,12.5986,768.41,87,230.523,46,89,0
2638,HI,1,1,93.83,10,5.6298,109.2,13,3.276,82.67,8,1.6534,43.27,6,12.981,11,9,0
2639,AZ,1,1,161.37,16,9.6822,70.46,7,2.1138,47.74,6,0.9548,123.59,12,37.077,3,14,0
2640,WV,1,1,446.76,58,26.8056,428.5,45,12.855,528.53,59,10.5706,392.34,47,117.702,26,54,0
2641,CT,1,1,66.72,8,4.0032,72.2,11,2.166,110.95,12,2.219,77.25,10,23.175,10,16,0
2642,AZ,1,1,420.33,48,25.2198,553.78,55,16.6134,458.35,48,9.167,341.11,38,102.333,34,51,0
2643,OH,1,1,146.85,17,8.811,273.17,25,8.1951,136.65,16,2.733,125.41,15,37.623,12,23,0
2644,CT,1,1,132.9,16,7.974,168.17,16,5.0451,179.02,17,3.5804,190.63,22,57.189,13,28,0
2645,NJ,1,1,,,,,,,,,,,,,,,1
2646,IL,1,1,186.07,25,11.1642,175.17,18,5.2551,301.08,31,6.0216,225.45,22,67.635,16,34,0
2647,DE,1,1,216.09,24,12.9654,265.53,27,7.9659,324.02,30,6.4804,303.13,33,90.939,13,36,0
2648,NV,1,1,117.75,14,7.065,189.6,19,5.688,187.09,17,3.7418,146.09,17,43.827,10,20,1
2649,MT,1,1,,,,,,,,,,,,,,,0
2650,OR,1,1,448.26,46,26.8956,547,64,16.41,495.58,54,9.9116,510.19,48,153.057,24,61,0
2651,WI,1,1,120.16,13,7.2096,101.31,13,3.0393,164.56,17,3.2912,127.65,13,38.295,6,16,0
2652,DC,1,1,,,,,,,,,,,,,,,1
2653,AR,1,1,429.66,47,25.7796,318.21,34,9.5463,372.57,34,7.4514,485.14,52,145.542,23,54,0
2654,FL,1,1,19.12,2,1.1472,40.93,3,1.2279,9.2,2,0.184,29.92,2,8.976,,2,0
2655,VA,0,0,43.2,5,2.592,55.3,8,1.659,52.75,8,1.055,45.18,6,13.554,1,12,0
2656,SD,1,1,448.4,48,26.904,456.68,48,13.7004,445.03,47,8.9006,328.65,37,98.595,21,50,0
2657,WI,1,1,121.63,11,7.2978,68.77,9,2.0631,100.76,10,2.0152,66.63,9,19.989,4,7,0
2658,NH,1,1,134.96,12,8.0976,79.28,11,2.3784,145.04,10,2.9008,77.57,10,23.271,13,14,0
2659,TX,1,0,253.35,29,15.201,234.21,27,7.0263,325.23,34,6.5046,332.46,41,99.738,18,34,0
2660,KY,1,1,212.07,21,12.7242,203.5,20,6.105,275.39,27,5.5078,105.38,13,31.614,11,23,0
2661,IN,0,1,100.39,12,6.0234,81.08,9,2.4324,77.31,9,1.5462,43.15,5,12.945,4,10,0
2662,DC,0,1,224.77,24,13.4862,129.86,14,3.8958,280.4,25,5.608,170.2,18,51.06,13,22,0
2663,MN,1,1,186.91,20,11.2146,78.52,10,2.3556,218.11,21,4.3622,180.04,16,54.012,12,17,0
2664,TX,1,1,26.88,3,1.6128,104.31,10,3.1293,45.3,5,0.906,51.89,8,15.567,6,5,0
2665,VA,1,1,31.26,4,1.8756,91.16,11,2.7348,66.85,6,1.337,113.39,10,34.017,1,9,0
2666,IA,1,1,173.67,19,10.4202,170.1,23,5.103,163.83,18,3.2766,158.87,16,47.661,15,24,1
2667,ME,1,1,416.74,46,25.0044,550.16,56,16.5048,241.42,33,4.8284,475.3,46,142.59,38,58,0
2668,KY,0,1,197.37,21,11.8422,193.23,15,5.7969,185.25,16,3.705,152.73,18,45.819,10,26,0
2669,NY,1,1,201.52,22,12.0912,70.84,10,2.1252,214.04,20,4.2808,170.71,21,51.213,6,26,0
2670,MA,1,1,472.13,44,28.3278,453.64,42,13.6092,386.61,36,7.7322,424.12,49,127.236,23,48,0
2671,IA,1,1,140.47,11,8.4282,89.71,12,2.6913,66.17,11,1.3234,101.18,10,30.354,5,15,0
2672,ID,1,1,187.04,19,11.2224,204.66,20,6.1398,170.08,17,3.4016,215.94,22,64.782,12,20,0
2673,RI,0,1,5.13,3,0.3078,71.58,7,2.1474,88.66,11,1.7732,5.75,3,1.725,1,10,1
2674,MT,1,1,116.63,11,6.9978,168.92,14,5.0676,80.28,12,1.6056,87.32,10,26.196,5,12,0
2675,UT,1,1,368.89,37,22.1334,296.42,30,8.8926,272.1,25,5.442,312.64,36,93.792,19,30,0
2676,NH,1,1,182.02,20,10.9212,178.53,19,5.3559,234.06,22,4.6812,195.51,26,58.653,11,30,1
2677,MI,1,1,1.1,1,0.066,100.1,12,3.003,47.94,3,0.9588,89.42,10,26.826,3,5,0
2678,SC,1,1,,,,,,,,,,,,,,,0
2679,WI,1,1,344.07,33,20.6442,421.06,40,12.6318,363.57,32,7.2714,417.81,38,125.343,15,35,0
2680,MI,1,1,,,,,,,,,,,,,,,1
2681,MD,0,0,144.23,15,8.6538,84.49,12,2.5347,118.58,14,2.3716,92.9,8,27.87,9,20,0
2682,NV,0,1,280.27,26,16.8162,332.05,32,9.9615,144.92,16,2.8984,379.72,29,113.916,19,40,0
2683,CT,1,1,162.2,17,9.732,76.3,7,2.289,40.89,5,0.8178,107.18,9,32.154,3,5,1
2684,AL,1,0,345.96,36,20.7576,366.6,34,10.998,347.24,40,6.9448,409.06,37,122.718,29,43,0
2685,RI,1,0,267.96,31,16.0776,263.88,29,7.9164,194.99,23,3.8998,219.45,24,65.835,21,33,0
2686,ID,1,1,50.04,7,3.0024,60.08,7,1.8024,77.27,10,1.5454,96.16,11,28.848,6,7,0
2687,SC,1,1,121.51,14,7.2906,113.43,13,3.4029,131.75,11,2.635,148.68,13,44.604,5,15,0
2688,WA,1,0,105.28,12,6.3168,84.34,7,2.5302,97.47,9,1.9494,33.97,4,10.191,8,6,0
2689,ID,1,1,94.79,10,5.6874,94.65,11,2.8395,104.41,12,2.0882,124.43,12,37.329,7,11,0
2690,KS,1,1,356.95,39,21.417,318.62,34,9.5586,202.15,28,4.043,442.42,44,132.726,22,47,0
2691,WV,1,1,,,,,,,,,,,,,,,0
2692,MN,1,1,156.84,15,9.4104,151.43,18,4.5429,57.84,6,1.1568,138.9,11,41.67,7,12,0
2693,WI,1,1,132.28,11,7.9368,103.74,10,3.1122,89.66,9,1.7932,103.55,13,31.065,7,10,0
2694,MD,1,1,135.07,16,8.1042,142.12,17,4.2636,202.36,22,4.0472,214.85,19,64.455,12,29,0
2695,KS,1,1,,,,,,,,,,,,,,,0
2696,CO,1,1,166.21,17,9.9726,221.84,20,6.6552,191.09,16,3.8218,183.94,19,55.182,12,17,0
2697,IN,1,1,314.76,36,18.8856,254.51,27,7.6353,157.93,18,3.1586,154.07,18,46.221,20,17,1
2698,AK,1,1,17.85,3,1.071,15.35,2,0.4605,36.96,3,0.7392,22.47,3,6.741,2,3,0
2699,AK,1,1,350.14,44,21.0084,377.76,39,11.3328,521.89,55,10.4378,574,59,172.2,29,56,0
2700,UT,1,0,125.92,16,7.5552,342.04,32,10.2612,286.1,37,5.722,303.7,32,91.11,21,40,0
2701,OH,1,1,131.92,17,7.9152,269.75,26,8.0925,277.58,27,5.5516,248.75,22,74.625,7,25,0
2702,ME,0,1,233.16,25,13.9896,396.41,38,11.8923,293.06,29,5.8612,303.65,28,91.095,16,46,0
2703,TN,0,1,369.87,34,22.1922,412.16,44,12.3648,281.37,28,5.6274,438.19,44,131.457,24,51,1
2704,ME,1,1,300.1,34,18.006,311.74,34,9.3522,447.86,46,8.9572,444.91,44,133.473,33,48,0
2705,PA,1,1,56.9,6,3.414,58.67,6,1.7601,133.78,14,2.6756,78.88,7,23.664,3,9,0
2706,WI,1,1,53.34,5,3.2004,152.51,15,4.5753,96.2,9,1.924,36.67,4,11.001,4,8,0
2707,UT,1,1,51.66,9,3.0996,52.06,6,1.5618,67.24,6,1.3448,73.5,8,22.05,9,10,0
2708,MI,1,1,115.47,13,6.9282,103.36,9,3.1008,126.88,14,2.5376,100.47,14,30.141,10,15,0
2709,MT,1,1,163.06,17,9.7836,197.86,19,5.9358,74.64,9,1.4928,183.48,24,55.044,5,21,0
2710,NH,1,1,28.72,2,1.7232,34.43,3,1.0329,26.39,3,0.5278,34.49,4,10.347,1,3,1
2711,SC,1,1,181.77,15,10.9062,102.87,13,3.0861,151.63,16,3.0326,212,18,63.6,6,21,0
2712,KS,1,1,109.54,9,6.5724,104.36,9,3.1308,103.62,11,2.0724,176.91,15,53.073,10,8,0
2713,AR,0,1,59.05,13,3.543,150.55,15,4.5165,167.35,17,3.347,35.63,4,10.689,9,21,0
2714,SC,1,1,252.44,30,15.1464,348.31,36,10.4493,401.68,40,8.0336,395.04,37,118.512,22,48,0
2715,CT,0,1,186.39,18,11.1834,122.18,14,3.6654,146.45,15,2.929,210.33,23,63.099,13,17,0
2716,MS,1,1,93.92,9,5.6352,33.98,3,1.0194,57.83,7,1.1566,34.5,6,10.35,6,5,0
2717,CO,1,0,104.51,13,6.2706,138.54,14,4.1562,134.39,16,2.6878,213.54,22,64.062,8,17,0
2718,NM,1,1,307.22,29,18.4332,313.58,33,9.4074,187.49,21,3.7498,224.01,27,67.203,9,29,1
2719,RI,1,1,161.34,21,9.6804,349.99,33,10.4997,172.22,16,3.4444,258.63,24,77.589,12,21,0
2720,ME,1,0,,,,,,,,,,,,,,,0
2721,SD,1,1,151.94,19,9.1164,148.29,17,4.4487,136.83,16,2.7366,183.33,21,54.999,14,22,0
2722,ME,1,1,114.82,12,6.8892,178.17,20,5.3451,140.09,16,2.8018,107.95,13,32.385,3,18,0
2723,CT,1,0,82.22,8,4.9332,50.77,9,1.5231,97.55,9,1.951,203.65,21,61.095,10,13,0
2724,GA,1,1,,,,,,,,,,,,,,,0
2725,PA,1,1,151.16,17,9.0696,76.78,11,2.3034,115.88,13,2.3176,162.92,21,48.876,10,17,0
2726,NM,1,1,110.43,12,6.6258,131.03,12,3.9309,104.85,12,2.097,156.47,17,46.941,7,14,0
2727,WV,1,1,189.26,20,11.3556,180.96,17,5.4288,295.36,31,5.9072,184.75,21,55.425,19,34,0
2728,MD,1,1,144.94,16,8.6964,166.43,23,4.9929,89.99,10,1.7998,198.61,19,59.583,7,22,0
2729,VA,1,1,255.75,25,15.345,255.73,28,7.6719,271.64,28,5.4328,169.17,26,50.751,17,19,1
2730,TX,1,1,210.04,21,12.6024,276.94,28,8.3082,171.9,21,3.438,208.71,24,62.613,13,20,0
2731,IL,1,0,231.41,20,13.8846,227.78,21,6.8334,151.76,19,3.0352,194.33,18,58.299,10,17,0
2732,NY,1,0,140,14,8.4,210.28,18,6.3084,190.23,19,3.8046,196.42,18,58.926,9,19,0
2733,UT,1,1,139.87,14,8.3922,115.7,13,3.471,100.55,11,2.011,145.32,15,43.596,10,17,0
2734,SC,1,1,54.71,6,3.2826,64.24,7,1.9272,21.23,2,0.4246,67.58,9,20.274,2,7,0
2735,SD,0,1,92.56,12,5.5536,186.69,23,5.6007,184.08,18,3.6816,223.24,26,66.972,13,24,0
2736,MN,1,1,238.42,23,14.3052,231.95,27,6.9585,316.43,32,6.3286,328.58,35,98.574,19,36,0
2737,WI,1,1,158.38,16,9.5028,106.05,11,3.1815,93.69,8,1.8738,138.2,11,41.46,11,21,0
2738,UT,0,0,323.81,40,19.4286,309.96,36,9.2988,429.51,41,8.5902,384.58,42,115.374,23,40,1
2739,CO,1,1,71.6,9,4.296,133.99,16,4.0197,166.42,19,3.3284,130.85,16,39.255,10,19,0
2740,ME,1,1,18.96,4,1.1376,77.15,7,2.3145,16.54,2,0.3308,48.31,5,14.493,1,4,0
2741,TX,1,1,148.87,11,8.9322,84.52,9,2.5356,85.88,10,1.7176,78.9,10,23.67,14,9,0
2742,NC,1,1,79.67,8,4.7802,110.12,15,3.3036,129.75,12,2.595,135.51,16,40.653,12,15,1
2743,PA,1,1,265.9,26,15.954,219.42,30,6.5826,332.45,40,6.649,326.24,36,97.872,13,45,0
2744,OR,1,1,16.68,2,1.0008,18.05,2,0.5415,19,2,0.38,45.53,4,13.659,2,2,0
2745,ND,1,1,,,,,,,,,,,,,,,0
2746,AL,1,1,25.05,4,1.503,89.6,12,2.688,66.04,7,1.3208,57.15,7,17.145,7,7,0
2747,KS,1,1,122.28,14,7.3368,133.52,12,4.0056,156.88,17,3.1376,133.04,12,39.912,4,14,0
2748,WA,1,0,174.01,17,10.4406,104.16,15,3.1248,153.7,16,3.074,213.88,24,64.164,12,24,0
2749,TN,1,1,245.5,24,14.73,232.69,26,6.9807,214.31,23,4.2862,206.65,20,61.995,15,23,1
2750,RI,1,1,,,,,,,,,,,,,,,0
2751,CT,1,1,261.6,30,15.696,390.35,39,11.7105,302.9,32,6.058,266.13,29,79.839,26,33,0
2752,NY,1,1,43.68,5,2.6208,25.13,4,0.7539,82.77,11,1.6554,101.96,12,30.588,5,14,0
2753,MS,1,1,289.23,30,17.3538,194.46,21,5.8338,246.65,26,4.933,223.58,24,67.074,16,39,0
2754,NY,1,1,381.95,38,22.917,340.32,39,10.2096,493.21,48,9.8642,236.31,23,70.893,16,43,0
2755,MD,1,1,145.37,17,8.7222,172.5,17,5.175,253.56,25,5.0712,160.3,18,48.09,15,29,0
2756,WI,1,1,411.14,42,24.6684,276.24,32,8.2872,302.12,35,6.0424,326.69,36,98.007,29,44,0
2757,OH,1,1,225.66,25,13.5396,278.5,31,8.355,256.1,23,5.122,217.31,21,65.193,17,17,0
2758,NY,1,1,600.67,59,36.0402,362.23,38,10.8669,430.19,41,8.6038,442.9,46,132.87,29,51,0
2759,WY,1,1,296.64,28,17.7984,324.32,38,9.7296,155.17,20,3.1034,213.33,25,63.999,13,36,0
2760,AR,1,1,56.76,6,3.4056,100.05,12,3.0015,37.23,5,0.7446,47.48,5,14.244,1,9,1
2761,WA,1,1,327.29,37,19.6374,213.07,25,6.3921,450.93,48,9.0186,290.79,30,87.237,20,39,0
2762,PA,1,1,329.28,33,19.7568,291.9,35,8.757,286.16,33,5.7232,319.43,34,95.829,18,44,0
2763,NY,1,1,49.52,6,2.9712,18.35,2,0.5505,75.38,7,1.5076,14.88,1,4.464,2,8,1
2764,DE,1,1,,,,42.6,3,1.278,63.72,6,1.2744,27.19,5,8.157,3,4,0
2765,MT,1,1,39.23,3,2.3538,128.02,11,3.8406,100.51,9,2.0102,58.03,8,17.409,4,12,0
2766,KS,1,1,24.27,3,1.4562,54.1,5,1.623,76.04,8,1.5208,57.61,6,17.283,3,2,0
2767,LA,1,1,176.14,19,10.5684,223.22,21,6.6966,149.71,20,2.9942,263.16,24,78.948,10,19,1
2768,IL,1,0,201.27,23,12.0762,338.39,27,10.1517,343.18,28,6.8636,339.98,32,101.994,10,28,0
2769,AZ,0,1,18.62,1,1.1172,32.46,4,0.9738,45.73,5,0.9146,16.4,2,4.92,2,,0
2770,ND,1,1,337.43,37,20.2458,244.05,30,7.3215,228.5,24,4.57,304.62,35,91.386,13,31,0
2771,NH,1,1,,,,,,,,,,,,,,,0
2772,WV,1,1,100.4,12,6.024,62.33,8,1.8699,155.79,19,3.1158,169.5,20,50.85,4,16,0
2773,DC,1,0,23.22,4,1.3932,37.94,3,1.1382,81.48,6,1.6296,72.35,6,21.705,2,11,0
2774,VA,1,1,360.76,39,21.6456,370.97,39,11.1291,580.81,59,11.6162,458.99,47,137.697,27,41,0
2775,MN,1,1,163.48,20,9.8088,193.81,20,5.8143,98.79,12,1.9758,173.92,19,52.176,9,22,0
2776,NC,1,1,105.48,13,6.3288,125.9,13,3.777,84.4,10,1.688,133.84,13,40.152,6,16,0
2777,UT,1,0,210.52,24,12.6312,287.95,22,8.6385,211.4,21,4.228,225.9,25,67.77,17,26,0
2778,KS,1,1,,,,,,,,,,,,,,,0
2779,NJ,0,1,80.81,10,4.8486,87.04,13,2.6112,167.86,15,3.3572,94.43,8,28.329,5,19,0
2780,CO,1,0,238.86,23,14.3316,256.84,25,7.7052,141.25,13,2.825,259.1,29,77.73,14,29,0
2781,FL,1,1,,,,,,,,,,,,,,,0
2782,FL,1,1,170.8,21,10.248,218.9,24,6.567,180.39,23,3.6078,353.56,35,106.068,16,35,0
2783,OR,1,1,211.91,21,12.7146,155.93,19,4.6779,307.97,27,6.1594,211.51,21,63.453,10,27,0
2784,CT,1,0,,,,,,,,,,,,,,,0
2785,KY,1,1,122.59,14,7.3554,55.62,6,1.6686,113.25,13,2.265,125.23,11,37.569,9,18,1
2786,WV,1,1,142.01,14,8.5206,176.03,16,5.2809,114,12,2.28,129.45,13,38.835,9,13,0
2787,KY,1,1,,,,,,,,,,,,,,,0
2788,CO,0,1,79.2,9,4.752,119.74,11,3.5922,144.8,16,2.896,149,16,44.7,7,12,0
